Ano_0,Ano_1
1412.4622,1412.4622
1408.536,1408.536
1396.52,1396.52
1392.5826,1392.5826
1389.8545,1389.8545
1514.3993,1514.3993
1728.0642,1728.0642
1796.2913,1796.2913
1818.0016,1818.0016
1793.1562,1793.1562
1680.7413,1680.7413
1580.3853,1580.3853
1428.1874,1428.1874
1268.3419,1268.3419
1191.3209,1191.3209
1146.6526,1146.6526
1151.594,1151.594
1200.1296,1200.1296
1318.8107,1318.8107
1499.9929,1499.9929
1590.8108,1590.8108
1697.1243,1697.1243
1753.3826,1753.3826
1762.6118,1762.6118
1750.7074,1750.7074
1715.7391,1715.7391
1674.1813,1674.1813
1613.0111,1613.0111
1578.5681,1578.5681
1667.4344,1667.4344
1857.6732,1857.6732
1918.098,1918.098
1928.9506,1928.9506
1915.5743,1915.5743
1781.6545,1781.6545
1650.2238,1650.2238
1504.1248,1504.1248
1324.9885,1324.9885
1226.9429,1226.9429
1189.1077,1189.1077
1189.4558,1189.4558
1224.0879,1224.0879
1324.9209,1324.9209
1504.1462,1504.1462
1570.2488,1570.2488
1640.5881,1640.5881
1679.6373,1679.6373
1681.5988,1681.5988
1674.4957,1674.4957
1656.3499,1656.3499
1628.9847,1628.9847
1589.264,1589.264
1561.5985,1561.5985
1644.4371,1644.4371
1847.4733,1847.4733
1899.0098,1899.0098
1891.7955,1891.7955
1828.2405,1828.2405
1686.9818,1686.9818
1560.0538,1560.0538
1404.2875,1404.2875
1256.1731,1256.1731
1168.9004,1168.9004
1128.2001,1128.2001
1132.6559,1132.6559
1159.1335,1159.1335
1289.7876,1289.7876
1422.6405,1422.6405
1499.0999,1499.0999
1558.1401,1558.1401
1621.3827,1621.3827
1652.6233,1652.6233
1637.7288,1637.7288
1597.5797,1597.5797
1563.5027,1563.5027
1538.6669,1538.6669
1554.7032,1554.7032
1627.8322,1627.8322
1841.8894,1841.8894
1887.7913,1887.7913
1887.8809,1887.8809
1829.6576,1829.6576
1688.2136,1688.2136
1571.4219,1571.4219
1408.7196,1408.7196
1250.4874,1250.4874
1174.6283,1174.6283
1138.7567,1138.7567
1143.7887,1143.7887
1176.9886,1176.9886
1300.2639,1300.2639
1433.2351,1433.2351
1506.7952,1506.7952
1560.466,1560.466
1608.609,1608.609
1645.1471,1645.1471
1639.594,1639.594
1626.798,1626.798
1611.3596,1611.3596
1592.5458,1592.5458
1584.8696,1584.8696
1675.9869,1675.9869
1873.32,1873.32
1914.1998,1914.1998
1903.2737,1903.2737
1873.9526,1873.9526
1751.9447,1751.9447
1653.8894,1653.8894
1332.7772,1332.7772
1203.0939,1203.0939
1143.5066,1143.5066
1120.2543,1120.2543
1117.3292,1117.3292
1129.3497,1129.3497
1175.836,1175.836
1235.2274,1235.2274
1306.8973,1306.8973
1385.2627,1385.2627
1495.919,1495.919
1552.3649,1552.3649
1554.3379,1554.3379
1558.8748,1558.8748
1554.152,1554.152
1551.1063,1551.1063
1566.6261,1566.6261
1680.8385,1680.8385
1887.1876,1887.1876
1929.9113,1929.9113
1896.2628,1896.2628
1803.0623,1803.0623
1721.618,1721.618
1620.6895,1620.6895
1484.7931,1484.7931
1347.0251,1347.0251
1218.905,1218.905
1185.5876,1185.5876
1165.8451,1165.8451
1139.8038,1139.8038
1145.8368,1145.8368
1158.8574,1158.8574
1203.7954,1203.7954
1295.8671,1295.8671
1388.913,1388.913
1427.6954,1427.6954
1439.9518,1439.9518
1429.0831,1429.0831
1416.2582,1416.2582
1362.9263,1362.9263
1356.6306,1356.6306
1463.1775,1463.1775
1654.7429,1654.7429
1710.9364,1710.9364
1723.9926,1723.9926
1729.8741,1729.8741
1650.3337,1650.3337
1557.8824,1557.8824
1416.7798,1416.7798
1249.8302,1249.8302
1169.2599,1169.2599
1115.2286,1115.2286
1124.7112,1124.7112
1160.1201,1160.1201
1266.1929,1266.1929
1429.3855,1429.3855
1513.0258,1513.0258
1572.73,1572.73
1676.5427,1676.5427
1705.6403,1705.6403
1721.9657,1721.9657
1726.6517,1726.6517
1718.9071,1718.9071
1728.5326,1728.5326
1756.5872,1756.5872
1814.8239,1814.8239
2007.0824,2007.0824
2032.3633,2032.3633
2005.8203,2005.8203
1970.4966,1970.4966
1822.6799,1822.6799
1682.3999,1682.3999
1520.0134,1520.0134
1328.4196,1328.4196
1226.0394,1226.0394
1204.6743,1204.6743
1206.876,1206.876
1240.5297,1240.5297
1351.4257,1351.4257
1531.9894,1531.9894
1601.1407,1601.1407
1686.4725,1686.4725
1752.5682,1752.5682
1764.0084,1764.0084
1748.5391,1748.5391
1743.6046,1743.6046
1745.8705,1745.8705
1702.6765,1702.6765
1735.9508,1735.9508
1807.7837,1807.7837
2034.8628,2034.8628
2068.9922,2068.9922
2045.9838,2045.9838
2023.8696,2023.8696
1854.7405,1854.7405
1705.2532,1705.2532
1534.301,1534.301
1342.5298,1342.5298
1225.6133,1225.6133
1186.3104,1186.3104
1183.216,1183.216
1217.5033,1217.5033
1326.869,1326.869
1493.0078,1493.0078
1548.0973,1548.0973
1617.7855,1617.7855
1672.2881,1672.2881
1688.778,1688.778
1685.229,1685.229
1687.1119,1687.1119
1694.5164,1694.5164
1670.1447,1670.1447
1682.2391,1682.2391
1770.6252,1770.6252
1982.8945,1982.8945
2015.2804,2015.2804
1991.0417,1991.0417
1937.91,1937.91
1791.6038,1791.6038
1660.6326,1660.6326
1490.9406,1490.9406
1298.4102,1298.4102
1205.7903,1205.7903
1161.6349,1161.6349
1162.3942,1162.3942
1189.0029,1189.0029
1306.0223,1306.0223
1430.3691,1430.3691
1499.6178,1499.6178
1557.8011,1557.8011
1601.8143,1601.8143
1644.9426,1644.9426
1644.8741,1644.8741
1643.0857,1643.0857
1622.7322,1622.7322
1596.5371,1596.5371
1599.9469,1599.9469
1699.6951,1699.6951
1907.428,1907.428
1935.162,1935.162
1903.2179,1903.2179
1836.6399,1836.6399
1689.3418,1689.3418
1572.2832,1572.2832
1413.095,1413.095
1250.2598,1250.2598
1164.8359,1164.8359
1126.2283,1126.2283
1133.8192,1133.8192
1161.5981,1161.5981
1257.6414,1257.6414
1399.8345,1399.8345
1471.4248,1471.4248
1540.2183,1540.2183
1598.7852,1598.7852
1650.7363,1650.7363
1653.2576,1653.2576
1641.4177,1641.4177
1622.7229,1622.7229
1584.7354,1584.7354
1585.0503,1585.0503
1670.101,1670.101
1864.452,1864.452
1898.2994,1898.2994
1865.0972,1865.0972
1826.3694,1826.3694
1663.5765,1663.5765
1560.5992,1560.5992
1469.543,1469.543
1308.2084,1308.2084
1229.8181,1229.8181
1200.357,1200.357
1203.5312,1203.5312
1256.0708,1256.0708
1369.874,1369.874
1561.4692,1561.4692
1670.7507,1670.7507
1794.4949,1794.4949
1827.7614,1827.7614
1838.3623,1838.3623
1826.9302,1826.9302
1801.3883,1801.3883
1717.0603,1717.0603
1673.1313,1673.1313
1659.6224,1659.6224
1683.3776,1683.3776
1886.5256,1886.5256
1920.2911,1920.2911
1965.8481,1965.8481
1942.799,1942.799
1840.0944,1840.0944
1705.323,1705.323
1547.3933,1547.3933
1359.5941,1359.5941
1263.2361,1263.2361
1220.8505,1220.8505
1221.8105,1221.8105
1263.9374,1263.9374
1384.1809,1384.1809
1574.7649,1574.7649
1652.8716,1652.8716
1758.3839,1758.3839
1805.4106,1805.4106
1816.4557,1816.4557
1811.3636,1811.3636
1788.1698,1788.1698
1728.5647,1728.5647
1670.19,1670.19
1635.1573,1635.1573
1676.9679,1676.9679
1887.653,1887.653
1918.7794,1918.7794
1946.5385,1946.5385
1919.7778,1919.7778
1807.6527,1807.6527
1674.8441,1674.8441
1508.0574,1508.0574
1309.0538,1309.0538
1222.8033,1222.8033
1188.8396,1188.8396
1190.7238,1190.7238
1228.8778,1228.8778
1343.7416,1343.7416
1518.5762,1518.5762
1592.3352,1592.3352
1675.649,1675.649
1743.1575,1743.1575
1765.9669,1765.9669
1750.5165,1750.5165
1735.21,1735.21
1620.7919,1620.7919
1591.9241,1591.9241
1588.2446,1588.2446
1651.3683,1651.3683
1843.0787,1843.0787
1873.6871,1873.6871
1891.3527,1891.3527
1844.219,1844.219
1684.3036,1684.3036
1574.6534,1574.6534
1421.3468,1421.3468
1253.2632,1253.2632
1154.9922,1154.9922
1116.2522,1116.2522
1120.5653,1120.5653
1140.4199,1140.4199
1252.9148,1252.9148
1360.728,1360.728
1439.3881,1439.3881
1502.081,1502.081
1612.3604,1612.3604
1679.0767,1679.0767
1684.7018,1684.7018
1686.9843,1686.9843
1674.7445,1674.7445
1676.4209,1676.4209
1690.3601,1690.3601
1761.6041,1761.6041
1972.516,1972.516
1998.6864,1998.6864
2017.7253,2017.7253
1988.1353,1988.1353
1846.3575,1846.3575
1717.4178,1717.4178
1562.421,1562.421
1383.1116,1383.1116
1267.1206,1267.1206
1216.955,1216.955
1215.5791,1215.5791
1269.1428,1269.1428
1394.9347,1394.9347
1580.5891,1580.5891
1708.2584,1708.2584
1763.5028,1763.5028
1841.2643,1841.2643
1835.4752,1835.4752
1815.4996,1815.4996
1799.5865,1799.5865
1722.0249,1722.0249
1700.9037,1700.9037
1678.4974,1678.4974
1714.8071,1714.8071
1918.3671,1918.3671
1951.1458,1951.1458
1982.4705,1982.4705
1931.4205,1931.4205
1814.446,1814.446
1702.0845,1702.0845
1560.6742,1560.6742
1378.728,1378.728
1242.8154,1242.8154
1182.7959,1182.7959
1172.067,1172.067
1188.4421,1188.4421
1241.3864,1241.3864
1297.4847,1297.4847
1375.818,1375.818
1469.9211,1469.9211
1560.2654,1560.2654
1597.8877,1597.8877
1595.7046,1595.7046
1589.6263,1589.6263
1557.6309,1557.6309
1534.6223,1534.6223
1548.0021,1548.0021
1679.8552,1679.8552
1903.4414,1903.4414
1934.7024,1934.7024
1924.8009,1924.8009
1858.8015,1858.8015
1721.2198,1721.2198
1614.1794,1614.1794
1498.657,1498.657
1354.6277,1354.6277
1244.9349,1244.9349
1190.2262,1190.2262
1174.9316,1174.9316
1163.8237,1163.8237
1169.7458,1169.7458
1180.7968,1180.7968
1246.3309,1246.3309
1345.8363,1345.8363
1419.8785,1419.8785
1501.6582,1501.6582
1515.6278,1515.6278
1521.9811,1521.9811
1494.1372,1494.1372
1508.8832,1508.8832
1537.178,1537.178
1627.3988,1627.3988
1841.1534,1841.1534
1888.1531,1888.1531
1912.6737,1912.6737
1895.5544,1895.5544
1762.4946,1762.4946
1658.8458,1658.8458
1510.7261,1510.7261
1339.5034,1339.5034
1225.75,1225.75
1182.663,1182.663
1187.972,1187.972
1216.5331,1216.5331
1328.4165,1328.4165
1508.7863,1508.7863
1600.9916,1600.9916
1679.5665,1679.5665
1750.7444,1750.7444
1769.9764,1769.9764
1761.2133,1761.2133
1724.4729,1724.4729
1684.1774,1684.1774
1630.4266,1630.4266
1587.5195,1587.5195
1653.2552,1653.2552
1867.8357,1867.8357
1900.6992,1900.6992
1906.9393,1906.9393
1891.9314,1891.9314
1796.9475,1796.9475
1682.2549,1682.2549
1554.747,1554.747
1399.796,1399.796
1271.6339,1271.6339
1212.3033,1212.3033
1192.9135,1192.9135
1214.1567,1214.1567
1258.3003,1258.3003
1332.9315,1332.9315
1420.0834,1420.0834
1531.6914,1531.6914
1607.5568,1607.5568
1637.384,1637.384
1616.308,1616.308
1600.3513,1600.3513
1572.2096,1572.2096
1538.831,1538.831
1523.5946,1523.5946
1628.3389,1628.3389
1852.2576,1852.2576
1883.3895,1883.3895
1884.073,1884.073
1789.729,1789.729
1647.5975,1647.5975
1572.8562,1572.8562
1427.5743,1427.5743
1322.5945,1322.5945
1200.4705,1200.4705
1148.3213,1148.3213
1131.6082,1131.6082
1131.4382,1131.4382
1136.5308,1136.5308
1148.6637,1148.6637
1187.2539,1187.2539
1298.1873,1298.1873
1390.2874,1390.2874
1447.7751,1447.7751
1471.065,1471.065
1486.9077,1486.9077
1501.0677,1501.0677
1520.5917,1520.5917
1552.3375,1552.3375
1649.5178,1649.5178
1858.0281,1858.0281
1907.8466,1907.8466
1899.2124,1899.2124
1872.4619,1872.4619
1732.2026,1732.2026
1630.2694,1630.2694
1483.2639,1483.2639
1317.8646,1317.8646
1237.5961,1237.5961
1204.5063,1204.5063
1212.2979,1212.2979
1244.8881,1244.8881
1366.715,1366.715
1563.8646,1563.8646
1666.1621,1666.1621
1775.6433,1775.6433
1831.2684,1831.2684
1837.282,1837.282
1836.0216,1836.0216
1828.5142,1828.5142
1821.8508,1821.8508
1835.2568,1835.2568
1868.0852,1868.0852
1916.0157,1916.0157
2116.4258,2116.4258
2147.1033,2147.1033
2114.0078,2114.0078
2065.0671,2065.0671
1887.8286,1887.8286
1742.4363,1742.4363
1565.4626,1565.4626
1364.323,1364.323
1260.8699,1260.8699
1210.8917,1210.8917
1216.204,1216.204
1240.8816,1240.8816
1356.5732,1356.5732
1539.0621,1539.0621
1609.6309,1609.6309
1701.9323,1701.9323
1780.1755,1780.1755
1790.281,1790.281
1791.6385,1791.6385
1787.0874,1787.0874
1785.0898,1785.0898
1781.0208,1781.0208
1800.4026,1800.4026
1860.0386,1860.0386
2083.165,2083.165
2122.3625,2122.3625
2094.286,2094.286
2040.3087,2040.3087
1863.2249,1863.2249
1721.8939,1721.8939
1542.0632,1542.0632
1342.6034,1342.6034
1243.3555,1243.3555
1210.7997,1210.7997
1216.8479,1216.8479
1250.821,1250.821
1383.1643,1383.1643
1556.5834,1556.5834
1665.7067,1665.7067
1745.2532,1745.2532
1771.3336,1771.3336
1790.9067,1790.9067
1792.6875,1792.6875
1771.949,1771.949
1757.8247,1757.8247
1749.859,1749.859
1756.2635,1756.2635
1810.7277,1810.7277
2020.7351,2020.7351
2062.537,2062.537
2039.6632,2039.6632
2006.7349,2006.7349
1834.5854,1834.5854
1709.8788,1709.8788
1552.6224,1552.6224
1372.9736,1372.9736
1253.1614,1253.1614
1212.021,1212.021
1217.2871,1217.2871
1264.2756,1264.2756
1369.8811,1369.8811
1550.2347,1550.2347
1642.0245,1642.0245
1779.1921,1779.1921
1822.938,1822.938
1842.5172,1842.5172
1851.1023,1851.1023
1841.3075,1841.3075
1828.2036,1828.2036
1792.0687,1792.0687
1719.8207,1719.8207
1760.791,1760.791
1953.7174,1953.7174
1998.413,1998.413
2004.0176,2004.0176
1991.7057,1991.7057
1900.5103,1900.5103
1759.6149,1759.6149
1501.5118,1501.5118
1354.4147,1354.4147
1243.2772,1243.2772
1181.7399,1181.7399
1162.8779,1162.8779
1164.3884,1164.3884
1180.2987,1180.2987
1195.1844,1195.1844
1246.148,1246.148
1346.7542,1346.7542
1452.4553,1452.4553
1499.7645,1499.7645
1502.1332,1502.1332
1492.2639,1492.2639
1447.4376,1447.4376
1425.5939,1425.5939
1421.5867,1421.5867
1471.7947,1471.7947
1666.5529,1666.5529
1717.7819,1717.7819
1758.7311,1758.7311
1740.4084,1740.4084
1682.9705,1682.9705
1597.9834,1597.9834
1436.2736,1436.2736
1296.254,1296.254
1209.9989,1209.9989
1180.4376,1180.4376
1173.6721,1173.6721
1208.7957,1208.7957
1328.0706,1328.0706
1504.8335,1504.8335
1584.4474,1584.4474
1713.2981,1713.2981
1755.1859,1755.1859
1774.547,1774.547
1781.2727,1781.2727
1762.7909,1762.7909
1584.0358,1584.0358
1549.8501,1549.8501
1551.2987,1551.2987
1608.6665,1608.6665
1789.5099,1789.5099
1859.9471,1859.9471
1889.5099,1889.5099
1851.0386,1851.0386
1748.6707,1748.6707
1626.0104,1626.0104
1478.571,1478.571
1305.5958,1305.5958
1215.4991,1215.4991
1186.1287,1186.1287
1186.629,1186.629
1223.7676,1223.7676
1346.3428,1346.3428
1530.6814,1530.6814
1596.7407,1596.7407
1697.9302,1697.9302
1756.1996,1756.1996
1775.5408,1775.5408
1767.2008,1767.2008
1743.5343,1743.5343
1602.3958,1602.3958
1570.4944,1570.4944
1549.1947,1549.1947
1599.2177,1599.2177
1809.4462,1809.4462
1865.2522,1865.2522
1887.457,1887.457
1855.1719,1855.1719
1744.7161,1744.7161
1633.747,1633.747
1495.7524,1495.7524
1305.3367,1305.3367
1210.986,1210.986
1183.9784,1183.9784
1180.4281,1180.4281
1208.7756,1208.7756
1333.7263,1333.7263
1507.9663,1507.9663
1568.6046,1568.6046
1642.5334,1642.5334
1705.3619,1705.3619
1713.0638,1713.0638
1702.5087,1702.5087
1672.4911,1672.4911
1578.5718,1578.5718
1551.6637,1551.6637
1547.9122,1547.9122
1582.08,1582.08
1787.5975,1787.5975
1849.5802,1849.5802
1881.8213,1881.8213
1824.6898,1824.6898
1679.2819,1679.2819
1567.777,1567.777
1420.234,1420.234
1268.2783,1268.2783
1192.147,1192.147
1156.2262,1156.2262
1156.2236,1156.2236
1199.1027,1199.1027
1328.8186,1328.8186
1483.069,1483.069
1559.8923,1559.8923
1619.5111,1619.5111
1718.6058,1718.6058
1748.7128,1748.7128
1736.3695,1736.3695
1735.0525,1735.0525
1686.8837,1686.8837
1689.7347,1689.7347
1724.6797,1724.6797
1825.8275,1825.8275
2041.6276,2041.6276
2082.6,2082.6
2054.2595,2054.2595
1994.8685,1994.8685
1842.092,1842.092
1710.0483,1710.0483
1550.6957,1550.6957
1368.459,1368.459
1244.2943,1244.2943
1197.6615,1197.6615
1188.6345,1188.6345
1209.2426,1209.2426
1295.0143,1295.0143
1468.8743,1468.8743
1550.9056,1550.9056
1614.0953,1614.0953
1658.6512,1658.6512
1704.0176,1704.0176
1712.3134,1712.3134
1711.8531,1711.8531
1671.9401,1671.9401
1669.8052,1669.8052
1655.8544,1655.8544
1731.102,1731.102
1941.77,1941.77
1973.3182,1973.3182
1942.6573,1942.6573
1858.2015,1858.2015
1728.995,1728.995
1611.06,1611.06
1486.1312,1486.1312
1323.3792,1323.3792
1213.4613,1213.4613
1158.3074,1158.3074
1150.813,1150.813
1158.5044,1158.5044
1208.6549,1208.6549
1258.1497,1258.1497
1322.9882,1322.9882
1429.4608,1429.4608
1497.2515,1497.2515
1552.6707,1552.6707
1561.2406,1561.2406
1556.1362,1556.1362
1510.0635,1510.0635
1495.1327,1495.1327
1499.4303,1499.4303
1558.3164,1558.3164
1779.3302,1779.3302
1821.2756,1821.2756
1807.5732,1807.5732
1705.0618,1705.0618
1577.0515,1577.0515
1495.4563,1495.4563
1617.7051,1617.7051
1432.2681,1432.2681
1322.9048,1322.9048
1272.8411,1272.8411
1269.3195,1269.3195
1314.284,1314.284
1425.4486,1425.4486
1603.4968,1603.4968
1714.4685,1714.4685
1843.3138,1843.3138
1875.2292,1875.2292
1881.0573,1881.0573
1858.4468,1858.4468
1815.9164,1815.9164
1722.1458,1722.1458
1648.8634,1648.8634
1626.4946,1626.4946
1671.6746,1671.6746
1910.8661,1910.8661
1956.9574,1956.9574
1978.389,1978.389
1961.8424,1961.8424
1814.6637,1814.6637
1684.5258,1684.5258
1528.6322,1528.6322
1341.5375,1341.5375
1219.915,1219.915
1180.2902,1180.2902
1169.7269,1169.7269
1193.9232,1193.9232
1320.2682,1320.2682
1477.0204,1477.0204
1545.8059,1545.8059
1616.8073,1616.8073
1689.7671,1689.7671
1707.316,1707.316
1712.7396,1712.7396
1709.2788,1709.2788
1650.3635,1650.3635
1620.4817,1620.4817
1608.1571,1608.1571
1685.9386,1685.9386
1924.6584,1924.6584
1969.2866,1969.2866
1959.559,1959.559
1913.2721,1913.2721
1775.1484,1775.1484
1657.745,1657.745
1495.09,1495.09
1301.9126,1301.9126
1191.5328,1191.5328
1144.8027,1144.8027
1132.0597,1132.0597
1154.8054,1154.8054
1277.5688,1277.5688
1401.3416,1401.3416
1454.3776,1454.3776
1513.8674,1513.8674
1560.8765,1560.8765
1607.6372,1607.6372
1611.6887,1611.6887
1587.744,1587.744
1549.0244,1549.0244
1532.573,1532.573
1534.6511,1534.6511
1583.9353,1583.9353
1808.5221,1808.5221
1883.4012,1883.4012
1937.7063,1937.7063
1929.0367,1929.0367
1795.1461,1795.1461
1677.3397,1677.3397
1518.0182,1518.0182
1344.0571,1344.0571
1230.0878,1230.0878
1188.5103,1188.5103
1180.5603,1180.5603
1206.0679,1206.0679
1300.4568,1300.4568
1481.3586,1481.3586
1565.7323,1565.7323
1627.5952,1627.5952
1704.5955,1704.5955
1744.6068,1744.6068
1749.4452,1749.4452
1753.9414,1753.9414
1757.8378,1757.8378
1754.5618,1754.5618
1776.1211,1776.1211
1813.339,1813.339
2015.1482,2015.1482
2062.6023,2062.6023
2062.311,2062.311
2036.0288,2036.0288
1885.8002,1885.8002
1753.0787,1753.0787
1608.3818,1608.3818
1438.1294,1438.1294
1308.6893,1308.6893
1246.2432,1246.2432
1214.4735,1214.4735
1235.5626,1235.5626
1290.3407,1290.3407
1347.6759,1347.6759
1435.4698,1435.4698
1551.829,1551.829
1617.1388,1617.1388
1641.5437,1641.5437
1646.3003,1646.3003
1652.005,1652.005
1636.354,1636.354
1635.1475,1635.1475
1650.2172,1650.2172
1686.069,1686.069
1893.4541,1893.4541
1926.4712,1926.4712
1899.1061,1899.1061
1800.7104,1800.7104
1687.7267,1687.7267
1598.9371,1598.9371
1500.0398,1500.0398
1357.3252,1357.3252
1231.153,1231.153
1170.7257,1170.7257
1146.4457,1146.4457
1137.7255,1137.7255
1143.9021,1143.9021
1150.8853,1150.8853
1171.4031,1171.4031
1269.4899,1269.4899
1374.8713,1374.8713
1432.8512,1432.8512
1442.1918,1442.1918
1435.9463,1435.9463
1413.209,1413.209
1432.3586,1432.3586
1459.6913,1459.6913
1517.0594,1517.0594
1767.3412,1767.3412
1846.5935,1846.5935
1884.8147,1884.8147
1860.22,1860.22
1772.4154,1772.4154
1663.2517,1663.2517
1513.0896,1513.0896
1343.4387,1343.4387
1263.3456,1263.3456
1228.0287,1228.0287
1223.6893,1223.6893
1281.2877,1281.2877
1389.7019,1389.7019
1590.2079,1590.2079
1705.3888,1705.3888
1831.5676,1831.5676
1873.783,1873.783
1887.975,1887.975
1879.1168,1879.1168
1868.7368,1868.7368
1723.5385,1723.5385
1702.0338,1702.0338
1719.4845,1719.4845
1742.0815,1742.0815
1946.6826,1946.6826
2011.2131,2011.2131
2034.5425,2034.5425
2020.8433,2020.8433
1908.3009,1908.3009
1758.1328,1758.1328
1534.8981,1534.8981
1349.3956,1349.3956
1241.9403,1241.9403
1225.0267,1225.0267
1225.4417,1225.4417
1261.2587,1261.2587
1375.6057,1375.6057
1546.4785,1546.4785
1613.8153,1613.8153
1690.4778,1690.4778
1742.155,1742.155
1761.7146,1761.7146
1765.2455,1765.2455
1764.7084,1764.7084
1771.0065,1771.0065
1746.203,1746.203
1797.2034,1797.2034
1868.0234,1868.0234
2086.5266,2086.5266
2137.6304,2137.6304
2116.3254,2116.3254
2127.3508,2127.3508
1952.6808,1952.6808
1787.1533,1787.1533
1584.4917,1584.4917
1401.3511,1401.3511
1287.3229,1287.3229
1254.9329,1254.9329
1250.6377,1250.6377
1285.2249,1285.2249
1405.3187,1405.3187
1584.0403,1584.0403
1668.4158,1668.4158
1744.4437,1744.4437
1861.7367,1861.7367
1859.7218,1859.7218
1853.0919,1853.0919
1845.5317,1845.5317
1836.5038,1836.5038
1726.7035,1726.7035
1738.3738,1738.3738
1787.9882,1787.9882
2020.3856,2020.3856
2064.7256,2064.7256
2046.5415,2046.5415
2068.4448,2068.4448
1922.2838,1922.2838
1762.1119,1762.1119
1570.4974,1570.4974
1394.7935,1394.7935
1265.1409,1265.1409
1238.5623,1238.5623
1231.8239,1231.8239
1275.517,1275.517
1402.9476,1402.9476
1585.887,1585.887
1703.0901,1703.0901
1805.9863,1805.9863
1864.1017,1864.1017
1869.6608,1869.6608
1859.3918,1859.3918
1833.7167,1833.7167
1769.0167,1769.0167
1595.3132,1595.3132
1589.3389,1589.3389
1635.0981,1635.0981
1863.9843,1863.9843
1909.2207,1909.2207
1901.5543,1901.5543
1969.4404,1969.4404
1789.6976,1789.6976
1683.8705,1683.8705
1531.7057,1531.7057
1367.4897,1367.4897
1245.1927,1245.1927
1224.805,1224.805
1218.8503,1218.8503
1252.0366,1252.0366
1344.992,1344.992
1528.7806,1528.7806
1614.6992,1614.6992
1686.8713,1686.8713
1792.0012,1792.0012
1814.0963,1814.0963
1812.231,1812.231
1803.0038,1803.0038
1750.4938,1750.4938
1561.9622,1561.9622
1555.328,1555.328
1610.2654,1610.2654
1851.87,1851.87
1898.2206,1898.2206
1883.8672,1883.8672
1899.1556,1899.1556
1815.2922,1815.2922
1691.9052,1691.9052
1539.36,1539.36
1380.5323,1380.5323
1247.5623,1247.5623
1214.2871,1214.2871
1191.6987,1191.6987
1202.5897,1202.5897
1248.331,1248.331
1300.633,1300.633
1374.5026,1374.5026
1456.971,1456.971
1533.2094,1533.2094
1583.0448,1583.0448
1589.668,1589.668
1588.1547,1588.1547
1561.1604,1561.1604
1411.2772,1411.2772
1405.9117,1405.9117
1459.572,1459.572
1681.1698,1681.1698
1734.244,1734.244
1703.4271,1703.4271
1663.6404,1663.6404
1568.5675,1568.5675
1482.1318,1482.1318
1391.19,1391.19
1269.7349,1269.7349
1146.2178,1146.2178
1077.4452,1077.4452
1049.3802,1049.3802
1042.483,1042.483
1044.2526,1044.2526
1069.6108,1069.6108
1098.7095,1098.7095
1160.1508,1160.1508
1278.4934,1278.4934
1334.8746,1334.8746
1363.3331,1363.3331
1365.8259,1365.8259
1354.0538,1354.0538
1319.2096,1319.2096
1332.3408,1332.3408
1402.273,1402.273
1653.2412,1653.2412
1726.6943,1726.6943
1733.5543,1733.5543
1663.3203,1663.3203
1553.2783,1553.2783
