Ano_0,Ano_1,Ano_2
1669.9777,1669.9777,1669.9777
1683.2976,1683.2976,1683.2976
1682.0347,1682.0347,1682.0347
1685.6757,1685.6757,1685.6757
1658.4841,1658.4841,1658.4841
1545.4164,1545.4164,1545.4164
1547.2958,1547.2958,1547.2958
1580.611,1580.611,1580.611
1724.0658,1724.0658,1724.0658
1906.5317,1906.5317,1906.5317
1920.8643,1920.8643,1920.8643
1979.3007,1979.3007,1979.3007
1870.9998,1870.9998,1870.9998
1681.3875,1681.3875,1681.3875
1471.3307,1471.3307,1471.3307
1366.8461,1366.8461,1366.8461
1259.7441,1259.7441,1259.7441
1243.9839,1243.9839,1243.9839
1227.0454,1227.0454,1227.0454
1257.7789,1257.7789,1257.7789
1372.6082,1372.6082,1372.6082
1525.2263,1525.2263,1525.2263
1641.2853,1641.2853,1641.2853
1730.6051,1730.6051,1730.6051
1742.9253,1742.9253,1742.9253
1759.7904,1759.7904,1759.7904
1757.3812,1757.3812,1757.3812
1742.6223,1742.6223,1742.6223
1666.4359,1666.4359,1666.4359
1510.5399,1510.5399,1510.5399
1500.1436,1500.1436,1500.1436
1515.5856,1515.5856,1515.5856
1681.5176,1681.5176,1681.5176
1826.8406,1826.8406,1826.8406
1838.6633,1838.6633,1838.6633
1903.1964,1903.1964,1903.1964
1866.6685,1866.6685,1866.6685
1708.0802,1708.0802,1708.0802
1471.5417,1471.5417,1471.5417
1292.4485,1292.4485,1292.4485
1215.12,1215.12,1215.12
1205.0096,1205.0096,1205.0096
1201.2354,1201.2354,1201.2354
1228.0784,1228.0784,1228.0784
1355.8632,1355.8632,1355.8632
1505.897,1505.897,1505.897
1630.268,1630.268,1630.268
1734.146,1734.146,1734.146
1742.8656,1742.8656,1742.8656
1757.3472,1757.3472,1757.3472
1759.8605,1759.8605,1759.8605
1747.106,1747.106,1747.106
1672.5771,1672.5771,1672.5771
1526.3356,1526.3356,1526.3356
1514.796,1514.796,1514.796
1524.8868,1524.8868,1524.8868
1688.9417,1688.9417,1688.9417
1831.302,1831.302,1831.302
1839.1053,1839.1053,1839.1053
1893.2208,1893.2208,1893.2208
1846.872,1846.872,1846.872
1689.9589,1689.9589,1689.9589
1459.607,1459.607,1459.607
1286.4105,1286.4105,1286.4105
1204.1661,1204.1661,1204.1661
1197.8246,1197.8246,1197.8246
1191.7778,1191.7778,1191.7778
1217.2245,1217.2245,1217.2245
1336.6967,1336.6967,1336.6967
1484.0223,1484.0223,1484.0223
1597.1825,1597.1825,1597.1825
1730.531,1730.531,1730.531
1741.4893,1741.4893,1741.4893
1711.8292,1711.8292,1711.8292
1688.5538,1688.5538,1688.5538
1654.6733,1654.6733,1654.6733
1587.1633,1587.1633,1587.1633
1516.3937,1516.3937,1516.3937
1511.1069,1511.1069,1511.1069
1534.9828,1534.9828,1534.9828
1698.8303,1698.8303,1698.8303
1843.5363,1843.5363,1843.5363
1873.6868,1873.6868,1873.6868
1875.2412,1875.2412,1875.2412
1790.014,1790.014,1790.014
1641.5259,1641.5259,1641.5259
1430.2013,1430.2013,1430.2013
1269.1997,1269.1997,1269.1997
1189.6179,1189.6179,1189.6179
1146.7765,1146.7765,1146.7765
1134.9708,1134.9708,1134.9708
1156.8734,1156.8734,1156.8734
1264.2175,1264.2175,1264.2175
1396.0167,1396.0167,1396.0167
1460.442,1460.442,1460.442
1491.585,1491.585,1491.585
1531.5955,1531.5955,1531.5955
1560.5237,1560.5237,1560.5237
1570.4285,1570.4285,1570.4285
1578.6205,1578.6205,1578.6205
1569.0547,1569.0547,1569.0547
1518.2456,1518.2456,1518.2456
1505.2975,1505.2975,1505.2975
1501.2211,1501.2211,1501.2211
1647.7891,1647.7891,1647.7891
1805.2793,1805.2793,1805.2793
1823.7147,1823.7147,1823.7147
1845.0402,1845.0402,1845.0402
1755.4899,1755.4899,1755.4899
1628.5265,1628.5265,1628.5265
1436.2079,1436.2079,1436.2079
1285.73,1285.73,1285.73
1198.4563,1198.4563,1198.4563
1168.4435,1168.4435,1168.4435
1144.7277,1144.7277,1144.7277
1147.9441,1147.9441,1147.9441
1178.4904,1178.4904,1178.4904
1217.0873,1217.0873,1217.0873
1286.122,1286.122,1286.122
1376.0742,1376.0742,1376.0742
1415.5754,1415.5754,1415.5754
1444.839,1444.839,1444.839
1450.2775,1450.2775,1450.2775
1450.4368,1450.4368,1450.4368
1441.1115,1441.1115,1441.1115
1383.0782,1383.0782,1383.0782
1388.9202,1388.9202,1388.9202
1424.0199,1424.0199,1424.0199
1578.9463,1578.9463,1578.9463
1722.8242,1722.8242,1722.8242
1713.4506,1713.4506,1713.4506
1706.9927,1706.9927,1706.9927
1622.184,1622.184,1622.184
1522.4525,1522.4525,1522.4525
1360.2701,1360.2701,1360.2701
1225.3441,1225.3441,1225.3441
1131.8643,1131.8643,1131.8643
1079.6989,1079.6989,1079.6989
1051.9431,1051.9431,1051.9431
1050.6453,1050.6453,1050.6453
1048.7959,1048.7959,1048.7959
1066.8514,1066.8514,1066.8514
1102.5807,1102.5807,1102.5807
1181.8997,1181.8997,1181.8997
1227.4348,1227.4348,1227.4348
1269.9841,1269.9841,1269.9841
1273.2089,1273.2089,1273.2089
1265.4767,1265.4767,1265.4767
1235.3745,1235.3745,1235.3745
1183.8472,1183.8472,1183.8472
1181.5225,1181.5225,1181.5225
1192.6038,1192.6038,1192.6038
1362.5488,1362.5488,1362.5488
1502.989,1502.989,1502.989
1538.6311,1538.6311,1538.6311
1527.308,1527.308,1527.308
1447.9069,1447.9069,1447.9069
1333.041,1333.041,1333.041
1296.9635,1296.9635,1296.9635
1179.1993,1179.1993,1179.1993
1100.8567,1100.8567,1100.8567
1069.6155,1069.6155,1069.6155
1079.3391,1079.3391,1079.3391
1115.8198,1115.8198,1115.8198
1218.2238,1218.2238,1218.2238
1352.6074,1352.6074,1352.6074
1434.8164,1434.8164,1434.8164
1477.9929,1477.9929,1477.9929
1499.3295,1499.3295,1499.3295
1522.797,1522.797,1522.797
1508.6654,1508.6654,1508.6654
1474.5355,1474.5355,1474.5355
1446.5709,1446.5709,1446.5709
1465.0984,1465.0984,1465.0984
1435.286,1435.286,1435.286
1438.8966,1438.8966,1438.8966
1575.2115,1575.2115,1575.2115
1709.171,1709.171,1709.171
1733.8207,1733.8207,1733.8207
1720.963,1720.963,1720.963
1642.5492,1642.5492,1642.5492
1554.3401,1554.3401,1554.3401
1378.4635,1378.4635,1378.4635
1229.4601,1229.4601,1229.4601
1151.7634,1151.7634,1151.7634
1142.501,1142.501,1142.501
1132.1604,1132.1604,1132.1604
1161.04,1161.04,1161.04
1266.535,1266.535,1266.535
1402.7965,1402.7965,1402.7965
1462.7268,1462.7268,1462.7268
1503.1886,1503.1886,1503.1886
1518.9124,1518.9124,1518.9124
1539.3141,1539.3141,1539.3141
1531.3671,1531.3671,1531.3671
1499.3243,1499.3243,1499.3243
1456.1842,1456.1842,1456.1842
1450.2748,1450.2748,1450.2748
1437.6802,1437.6802,1437.6802
1439.9108,1439.9108,1439.9108
1565.6555,1565.6555,1565.6555
1688.7562,1688.7562,1688.7562
1707.5657,1707.5657,1707.5657
1645.6256,1645.6256,1645.6256
1550.1583,1550.1583,1550.1583
1448.0103,1448.0103,1448.0103
1276.6416,1276.6416,1276.6416
1176.7634,1176.7634,1176.7634
1114.0259,1114.0259,1114.0259
1069.5121,1069.5121,1069.5121
1059.8024,1059.8024,1059.8024
1063.4297,1063.4297,1063.4297
1086.6517,1086.6517,1086.6517
1130.2539,1130.2539,1130.2539
1220.5681,1220.5681,1220.5681
1327.8544,1327.8544,1327.8544
1359.68,1359.68,1359.68
1392.2499,1392.2499,1392.2499
1402.1528,1402.1528,1402.1528
1375.5743,1375.5743,1375.5743
1350.6191,1350.6191,1350.6191
1366.1471,1366.1471,1366.1471
1374.8956,1374.8956,1374.8956
1385.4343,1385.4343,1385.4343
1546.2959,1546.2959,1546.2959
1658.8524,1658.8524,1658.8524
1686.3932,1686.3932,1686.3932
1563.585,1563.585,1563.585
1449.7522,1449.7522,1449.7522
1353.7727,1353.7727,1353.7727
1254.1427,1254.1427,1254.1427
1133.862,1133.862,1133.862
1085.3107,1085.3107,1085.3107
1035.5304,1035.5304,1035.5304
1018.0527,1018.0527,1018.0527
1012.42065,1012.42065,1012.42065
1005.14905,1005.14905,1005.14905
1023.7503,1023.7503,1023.7503
1067.4092,1067.4092,1067.4092
1152.452,1152.452,1152.452
1186.6761,1186.6761,1186.6761
1230.7637,1230.7637,1230.7637
1256.3135,1256.3135,1256.3135
1229.7144,1229.7144,1229.7144
1204.27,1204.27,1204.27
1262.4791,1262.4791,1262.4791
1260.8014,1260.8014,1260.8014
1263.2875,1263.2875,1263.2875
1393.7599,1393.7599,1393.7599
1509.7554,1509.7554,1509.7554
1570.6548,1570.6548,1570.6548
1509.2234,1509.2234,1509.2234
1444.4954,1444.4954,1444.4954
1346.9644,1346.9644,1346.9644
1227.0228,1227.0228,1227.0228
1101.849,1101.849,1101.849
1036.0358,1036.0358,1036.0358
1019.51276,1019.51276,1019.51276
1034.7822,1034.7822,1034.7822
1079.1323,1079.1323,1079.1323
1174.1074,1174.1074,1174.1074
1301.066,1301.066,1301.066
1381.5894,1381.5894,1381.5894
1481.1362,1481.1362,1481.1362
1534.1738,1534.1738,1534.1738
1564.3616,1564.3616,1564.3616
1566.2482,1566.2482,1566.2482
1571.4342,1571.4342,1571.4342
1611.4735,1611.4735,1611.4735
1626.7738,1626.7738,1626.7738
1652.8126,1652.8126,1652.8126
1684.9723,1684.9723,1684.9723
1787.9895,1787.9895,1787.9895
1982.7137,1982.7137,1982.7137
1944.5833,1944.5833,1944.5833
1880.4108,1880.4108,1880.4108
1739.1294,1739.1294,1739.1294
1603.214,1603.214,1603.214
1388.647,1388.647,1388.647
1244.8015,1244.8015,1244.8015
1163.6477,1163.6477,1163.6477
1126.1698,1126.1698,1126.1698
1137.6863,1137.6863,1137.6863
1165.7201,1165.7201,1165.7201
1253.0251,1253.0251,1253.0251
1409.3488,1409.3488,1409.3488
1492.5552,1492.5552,1492.5552
1553.2097,1553.2097,1553.2097
1614.9489,1614.9489,1614.9489
1632.9121,1632.9121,1632.9121
1635.6028,1635.6028,1635.6028
1630.8365,1630.8365,1630.8365
1620.1915,1620.1915,1620.1915
1604.1503,1604.1503,1604.1503
1604.5404,1604.5404,1604.5404
1627.5264,1627.5264,1627.5264
1761.3438,1761.3438,1761.3438
1930.2775,1930.2775,1930.2775
1935.3016,1935.3016,1935.3016
1895.7449,1895.7449,1895.7449
1779.849,1779.849,1779.849
1646.081,1646.081,1646.081
1431.5957,1431.5957,1431.5957
1258.3148,1258.3148,1258.3148
1179.3531,1179.3531,1179.3531
1140.9458,1140.9458,1140.9458
1151.2203,1151.2203,1151.2203
1181.7981,1181.7981,1181.7981
1285.9327,1285.9327,1285.9327
1434.8147,1434.8147,1434.8147
1526.9789,1526.9789,1526.9789
1588.2573,1588.2573,1588.2573
1639.1588,1639.1588,1639.1588
1654.2941,1654.2941,1654.2941
1642.1844,1642.1844,1642.1844
1622.979,1622.979,1622.979
1603.2739,1603.2739,1603.2739
1578.797,1578.797,1578.797
1576.2493,1576.2493,1576.2493
1594.6805,1594.6805,1594.6805
1718.1824,1718.1824,1718.1824
1943.035,1943.035,1943.035
1942.3214,1942.3214,1942.3214
1913.3717,1913.3717,1913.3717
1798.7241,1798.7241,1798.7241
1669.1194,1669.1194,1669.1194
1262.2736,1262.2736,1262.2736
1156.6378,1156.6378,1156.6378
1097.7667,1097.7667,1097.7667
1061.4993,1061.4993,1061.4993
1044.6442,1044.6442,1044.6442
1040.8887,1040.8887,1040.8887
1042.1711,1042.1711,1042.1711
1060.5461,1060.5461,1060.5461
1095.5564,1095.5564,1095.5564
1162.6683,1162.6683,1162.6683
1195.5165,1195.5165,1195.5165
1258.7546,1258.7546,1258.7546
1267.9015,1267.9015,1267.9015
1233.9679,1233.9679,1233.9679
1201.6516,1201.6516,1201.6516
1190.02,1190.02,1190.02
1194.8195,1194.8195,1194.8195
1204.8192,1204.8192,1204.8192
1375.0563,1375.0563,1375.0563
1547.3369,1547.3369,1547.3369
1580.615,1580.615,1580.615
1562.9788,1562.9788,1562.9788
1495.0422,1495.0422,1495.0422
1386.9526,1386.9526,1386.9526
1240.8462,1240.8462,1240.8462
1145.9885,1145.9885,1145.9885
1063.7755,1063.7755,1063.7755
1042.1233,1042.1233,1042.1233
1054.0425,1054.0425,1054.0425
1096.115,1096.115,1096.115
1230.3142,1230.3142,1230.3142
1348.2,1348.2,1348.2
1441.0842,1441.0842,1441.0842
1504.717,1504.717,1504.717
1549.246,1549.246,1549.246
1560.1342,1560.1342,1560.1342
1565.717,1565.717,1565.717
1572.9739,1572.9739,1572.9739
1567.8568,1567.8568,1567.8568
1564.5171,1564.5171,1564.5171
1568.7948,1568.7948,1568.7948
1602.1964,1602.1964,1602.1964
1719.2299,1719.2299,1719.2299
1932.4879,1932.4879,1932.4879
1939.7284,1939.7284,1939.7284
1904.2374,1904.2374,1904.2374
1779.8624,1779.8624,1779.8624
1637.3065,1637.3065,1637.3065
1418.5146,1418.5146,1418.5146
1253.7439,1253.7439,1253.7439
1182.3145,1182.3145,1182.3145
1134.3153,1134.3153,1134.3153
1144.3641,1144.3641,1144.3641
1185.8003,1185.8003,1185.8003
1318.0637,1318.0637,1318.0637
1469.9539,1469.9539,1469.9539
1550.5833,1550.5833,1550.5833
1594.5276,1594.5276,1594.5276
1594.9984,1594.9984,1594.9984
1597.8284,1597.8284,1597.8284
1585.5077,1585.5077,1585.5077
1588.0057,1588.0057,1588.0057
1553.2701,1553.2701,1553.2701
1549.1796,1549.1796,1549.1796
1542.6637,1542.6637,1542.6637
1550.5188,1550.5188,1550.5188
1664.6243,1664.6243,1664.6243
1904.5754,1904.5754,1904.5754
1920.7318,1920.7318,1920.7318
1899.2319,1899.2319,1899.2319
1799.2893,1799.2893,1799.2893
1668.0674,1668.0674,1668.0674
1463.3063,1463.3063,1463.3063
1284.3427,1284.3427,1284.3427
1211.0751,1211.0751,1211.0751
1168.6876,1168.6876,1168.6876
1175.881,1175.881,1175.881
1232.4421,1232.4421,1232.4421
1352.2014,1352.2014,1352.2014
1502.2059,1502.2059,1502.2059
1574.0558,1574.0558,1574.0558
1648.6517,1648.6517,1648.6517
1704.0171,1704.0171,1704.0171
1679.0774,1679.0774,1679.0774
1635.7174,1635.7174,1635.7174
1583.9138,1583.9138,1583.9138
1525.1788,1525.1788,1525.1788
1508.1366,1508.1366,1508.1366
1499.3843,1499.3843,1499.3843
1489.3961,1489.3961,1489.3961
1608.4325,1608.4325,1608.4325
1816.7118,1816.7118,1816.7118
1836.9528,1836.9528,1836.9528
1801.9575,1801.9575,1801.9575
1714.1989,1714.1989,1714.1989
1574.4996,1574.4996,1574.4996
1365.1082,1365.1082,1365.1082
1218.1335,1218.1335,1218.1335
1147.5886,1147.5886,1147.5886
1091.2756,1091.2756,1091.2756
1109.3282,1109.3282,1109.3282
1147.6147,1147.6147,1147.6147
1266.1046,1266.1046,1266.1046
1393.2272,1393.2272,1393.2272
1484.1694,1484.1694,1484.1694
1518.2122,1518.2122,1518.2122
1549.4852,1549.4852,1549.4852
1557.1483,1557.1483,1557.1483
1556.4412,1556.4412,1556.4412
1554.7611,1554.7611,1554.7611
1532.0413,1532.0413,1532.0413
1522.0397,1522.0397,1522.0397
1530.0859,1530.0859,1530.0859
1552.05,1552.05,1552.05
1662.0955,1662.0955,1662.0955
1880.5143,1880.5143,1880.5143
1905.6274,1905.6274,1905.6274
1881.5402,1881.5402,1881.5402
1725.5696,1725.5696,1725.5696
1598.1283,1598.1283,1598.1283
1393.1361,1393.1361,1393.1361
1237.1956,1237.1956,1237.1956
1162.5852,1162.5852,1162.5852
1110.7458,1110.7458,1110.7458
1118.896,1118.896,1118.896
1150.9463,1150.9463,1150.9463
1270.0042,1270.0042,1270.0042
1402.5371,1402.5371,1402.5371
1492.8615,1492.8615,1492.8615
1532.8386,1532.8386,1532.8386
1562.1224,1562.1224,1562.1224
1575.7867,1575.7867,1575.7867
1559.8306,1559.8306,1559.8306
1546.3856,1546.3856,1546.3856
1525.9453,1525.9453,1525.9453
1517.4807,1517.4807,1517.4807
1511.5858,1511.5858,1511.5858
1508.0688,1508.0688,1508.0688
1610.7998,1610.7998,1610.7998
1825.534,1825.534,1825.534
1874.6921,1874.6921,1874.6921
1839.0117,1839.0117,1839.0117
1659.3708,1659.3708,1659.3708
1558.7018,1558.7018,1558.7018
1376.0864,1376.0864,1376.0864
1231.5569,1231.5569,1231.5569
1156.9031,1156.9031,1156.9031
1100.1,1100.1,1100.1
1093.3049,1093.3049,1093.3049
1091.8774,1091.8774,1091.8774
1145.5085,1145.5085,1145.5085
1206.8428,1206.8428,1206.8428
1295.2778,1295.2778,1295.2778
1379.7703,1379.7703,1379.7703
1433.8555,1433.8555,1433.8555
1468.5721,1468.5721,1468.5721
1457.6322,1457.6322,1457.6322
1437.8712,1437.8712,1437.8712
1403.7787,1403.7787,1403.7787
1373.3401,1373.3401,1373.3401
1364.0748,1364.0748,1364.0748
1377.449,1377.449,1377.449
1497.2656,1497.2656,1497.2656
1671.4338,1671.4338,1671.4338
1680.8193,1680.8193,1680.8193
1620.393,1620.393,1620.393
1503.2152,1503.2152,1503.2152
1390.419,1390.419,1390.419
1304.8811,1304.8811,1304.8811
1198.4683,1198.4683,1198.4683
1128.8899,1128.8899,1128.8899
1077.6178,1077.6178,1077.6178
1075.642,1075.642,1075.642
1076.612,1076.612,1076.612
1123.454,1123.454,1123.454
1197.9707,1197.9707,1197.9707
1287.8154,1287.8154,1287.8154
1378.5432,1378.5432,1378.5432
1435.0549,1435.0549,1435.0549
1464.1753,1464.1753,1464.1753
1459.449,1459.449,1459.449
1457.0396,1457.0396,1457.0396
1485.9474,1485.9474,1485.9474
1556.9254,1556.9254,1556.9254
1570.218,1570.218,1570.218
1558.2329,1558.2329,1558.2329
1649.7806,1649.7806,1649.7806
1860.3079,1860.3079,1860.3079
1847.9575,1847.9575,1847.9575
1813.8179,1813.8179,1813.8179
1716.251,1716.251,1716.251
1617.1923,1617.1923,1617.1923
1419.5017,1419.5017,1419.5017
1290.151,1290.151,1290.151
1195.5754,1195.5754,1195.5754
1159.4331,1159.4331,1159.4331
1134.674,1134.674,1134.674
1120.8219,1120.8219,1120.8219
1109.4562,1109.4562,1109.4562
1110.6678,1110.6678,1110.6678
1156.6039,1156.6039,1156.6039
1253.6003,1253.6003,1253.6003
1338.7902,1338.7902,1338.7902
1388.8431,1388.8431,1388.8431
1410.6729,1410.6729,1410.6729
1423.2954,1423.2954,1423.2954
1438.0773,1438.0773,1438.0773
1430.2885,1430.2885,1430.2885
1445.3035,1445.3035,1445.3035
1493.8506,1493.8506,1493.8506
1570.4822,1570.4822,1570.4822
1756.1667,1756.1667,1756.1667
1771.7334,1771.7334,1771.7334
1774.993,1774.993,1774.993
1734.2222,1734.2222,1734.2222
1640.9108,1640.9108,1640.9108
1419.1564,1419.1564,1419.1564
1282.5898,1282.5898,1282.5898
1208.3109,1208.3109,1208.3109
1166.9636,1166.9636,1166.9636
1171.5159,1171.5159,1171.5159
1194.0122,1194.0122,1194.0122
1325.4028,1325.4028,1325.4028
1458.4313,1458.4313,1458.4313
1565.4816,1565.4816,1565.4816
1679.1898,1679.1898,1679.1898
1734.2886,1734.2886,1734.2886
1755.1082,1755.1082,1755.1082
1763.9865,1763.9865,1763.9865
1776.3666,1776.3666,1776.3666
1803.6816,1803.6816,1803.6816
1774.5594,1774.5594,1774.5594
1811.9857,1811.9857,1811.9857
1833.566,1833.566,1833.566
1910.6785,1910.6785,1910.6785
2105.3423,2105.3423,2105.3423
2102.4998,2102.4998,2102.4998
2031.038,2031.038,2031.038
1942.3317,1942.3317,1942.3317
1766.1581,1766.1581,1766.1581
1521.0768,1521.0768,1521.0768
1364.3754,1364.3754,1364.3754
1254.0702,1254.0702,1254.0702
1237.2438,1237.2438,1237.2438
1211.407,1211.407,1211.407
1245.3359,1245.3359,1245.3359
1345.4469,1345.4469,1345.4469
1489.8298,1489.8298,1489.8298
1593.2494,1593.2494,1593.2494
1658.9924,1658.9924,1658.9924
1710.3071,1710.3071,1710.3071
1715.3407,1715.3407,1715.3407
1707.355,1707.355,1707.355
1714.1465,1714.1465,1714.1465
1728.7539,1728.7539,1728.7539
1664.8468,1664.8468,1664.8468
1676.259,1676.259,1676.259
1703.493,1703.493,1703.493
1784.8799,1784.8799,1784.8799
1988.43,1988.43,1988.43
2030.686,2030.686,2030.686
2039.6066,2039.6066,2039.6066
1979.752,1979.752,1979.752
1795.6097,1795.6097,1795.6097
1531.1726,1531.1726,1531.1726
1357.1371,1357.1371,1357.1371
1252.8901,1252.8901,1252.8901
1229.2109,1229.2109,1229.2109
1223.7139,1223.7139,1223.7139
1258.7395,1258.7395,1258.7395
1355.8138,1355.8138,1355.8138
1516.2292,1516.2292,1516.2292
1623.275,1623.275,1623.275
1672.8079,1672.8079,1672.8079
1721.0968,1721.0968,1721.0968
1739.9124,1739.9124,1739.9124
1732.4436,1732.4436,1732.4436
1742.0157,1742.0157,1742.0157
1740.5697,1740.5697,1740.5697
1667.0378,1667.0378,1667.0378
1663.6067,1663.6067,1663.6067
1696.3938,1696.3938,1696.3938
1797.5636,1797.5636,1797.5636
2043.2552,2043.2552,2043.2552
2081.9155,2081.9155,2081.9155
2069.798,2069.798,2069.798
1934.7898,1934.7898,1934.7898
1750.5497,1750.5497,1750.5497
1497.9122,1497.9122,1497.9122
1327.6965,1327.6965,1327.6965
1224.9727,1224.9727,1224.9727
1188.6882,1188.6882,1188.6882
1187.5183,1187.5183,1187.5183
1218.8672,1218.8672,1218.8672
1304.0706,1304.0706,1304.0706
1414.519,1414.519,1414.519
1498.1077,1498.1077,1498.1077
1557.8323,1557.8323,1557.8323
1599.7355,1599.7355,1599.7355
1618.8721,1618.8721,1618.8721
1636.789,1636.789,1636.789
1647.0862,1647.0862,1647.0862
1663.7037,1663.7037,1663.7037
1616.2347,1616.2347,1616.2347
1625.3242,1625.3242,1625.3242
1664.2715,1664.2715,1664.2715
1749.3241,1749.3241,1749.3241
1936.9603,1936.9603,1936.9603
1949.2117,1949.2117,1949.2117
1933.8235,1933.8235,1933.8235
1822.0647,1822.0647,1822.0647
1666.6896,1666.6896,1666.6896
1468.3253,1468.3253,1468.3253
1327.607,1327.607,1327.607
1233.7429,1233.7429,1233.7429
1212.8302,1212.8302,1212.8302
1198.4056,1198.4056,1198.4056
1228.2799,1228.2799,1228.2799
1317.2167,1317.2167,1317.2167
1451.0251,1451.0251,1451.0251
1528.0198,1528.0198,1528.0198
1584.941,1584.941,1584.941
1619.8177,1619.8177,1619.8177
1614.7272,1614.7272,1614.7272
1608.5854,1608.5854,1608.5854
1598.14,1598.14,1598.14
1595.574,1595.574,1595.574
1540.2543,1540.2543,1540.2543
1537.5903,1537.5903,1537.5903
1548.6202,1548.6202,1548.6202
1646.8109,1646.8109,1646.8109
1863.6426,1863.6426,1863.6426
1877.6377,1877.6377,1877.6377
1861.3092,1861.3092,1861.3092
1749.1643,1749.1643,1749.1643
1647.1383,1647.1383,1647.1383
1433.2031,1433.2031,1433.2031
1287.2686,1287.2686,1287.2686
1194.1658,1194.1658,1194.1658
1190.6451,1190.6451,1190.6451
1194.2787,1194.2787,1194.2787
1231.5317,1231.5317,1231.5317
1320.3597,1320.3597,1320.3597
1449.5492,1449.5492,1449.5492
1554.5824,1554.5824,1554.5824
1594.9457,1594.9457,1594.9457
1609.3002,1609.3002,1609.3002
1600.9458,1600.9458,1600.9458
1573.6683,1573.6683,1573.6683
1551.8523,1551.8523,1551.8523
1542.074,1542.074,1542.074
1466.5554,1466.5554,1466.5554
1455.3673,1455.3673,1455.3673
1464.4143,1464.4143,1464.4143
1557.7992,1557.7992,1557.7992
1764.532,1764.532,1764.532
1773.7759,1773.7759,1773.7759
1759.031,1759.031,1759.031
1731.5187,1731.5187,1731.5187
1609.0349,1609.0349,1609.0349
1412.6918,1412.6918,1412.6918
1275.8687,1275.8687,1275.8687
1192.0585,1192.0585,1192.0585
1182.4155,1182.4155,1182.4155
1177.493,1177.493,1177.493
1213.9143,1213.9143,1213.9143
1309.3695,1309.3695,1309.3695
1444.4846,1444.4846,1444.4846
1522.4766,1522.4766,1522.4766
1581.889,1581.889,1581.889
1596.7656,1596.7656,1596.7656
1601.7537,1601.7537,1601.7537
1563.501,1563.501,1563.501
1536.0204,1536.0204,1536.0204
1507.9247,1507.9247,1507.9247
1422.2694,1422.2694,1422.2694
1411.8088,1411.8088,1411.8088
1415.4906,1415.4906,1415.4906
1512.3058,1512.3058,1512.3058
1717.0532,1717.0532,1717.0532
1727.5518,1727.5518,1727.5518
1692.5698,1692.5698,1692.5698
1606.9713,1606.9713,1606.9713
1510.7817,1510.7817,1510.7817
1348.6324,1348.6324,1348.6324
1227.1464,1227.1464,1227.1464
1154.1936,1154.1936,1154.1936
1110.3984,1110.3984,1110.3984
1099.7754,1099.7754,1099.7754
1110.1804,1110.1804,1110.1804
1140.442,1140.442,1140.442
1198.0311,1198.0311,1198.0311
1272.0063,1272.0063,1272.0063
1370.9252,1370.9252,1370.9252
1400.0332,1400.0332,1400.0332
1421.0936,1421.0936,1421.0936
1414.5101,1414.5101,1414.5101
1387.0215,1387.0215,1387.0215
1344.4688,1344.4688,1344.4688
1325.39,1325.39,1325.39
1317.2671,1317.2671,1317.2671
1321.3329,1321.3329,1321.3329
